SQ_CANDIDATO,SG_UE,NR_PARTIDO,CD_OCUPACAO,IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_NACIONALIDADE,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,TP_AGREMIACAO,COMP_COLIGACAO,QT_PART_COL,QT_BENS,VL_TOT_BENS,REC_PROP,REC_PF,REC_PJ,REC_PARTCAND,REC_OUTRAS,VR_DESPESA,VOTOS_PART_ELEC_ANT,QT_ELEITOS_ELEC_ANT,RESULTADO
250000010926,71072,33,169,56,2,6,3,1,26,23213,1,5,2,4,20445.480000000003,4372.0,0.0,6550.1,420.25,0.0,10005.21,36082,0,0
250000010938,71072,33,999,44,2,3,1,1,35,62790,1,5,2,5,54500.01,250.0,0.0,470.0,405.0,0.0,1125.0,36082,0,0
250000010986,71072,33,166,35,2,6,3,1,35,70572,1,5,2,0,0.0,500.0,0.0,0.0,1279.0,0.0,1779.0,36082,0,0
250000010993,71072,33,215,48,4,7,3,1,35,71072,1,5,2,3,30569.1,1600.0,0.0,0.0,370.0,0.0,1591.0,36082,0,0
250000010994,71072,33,999,39,2,4,3,1,53,97012,1,5,2,0,0.0,450.0,0.0,0.0,619.0,0.0,1069.0,36082,0,0
250000010995,71072,33,923,55,2,4,3,1,25,21172,1,5,2,0,0.0,1490.0,0.0,0.0,545.0,0.0,1795.0,36082,0,0
250000011019,71072,33,394,44,4,6,1,1,35,71617,1,5,2,0,0.0,100.0,0.0,0.0,51.75,0.0,151.75,36082,0,0
250000011020,71072,33,531,38,2,6,3,1,29,37354,1,5,2,1,20276.0,300.0,0.0,0.0,295.0,0.0,595.0,36082,0,0
250000010919,71072,33,296,53,2,8,3,1,13,2550,1,5,2,3,20567.78,0.0,0.0,0.0,350.0,0.0,350.0,36082,0,0
250000010933,71072,33,397,36,4,7,3,1,35,71072,1,5,2,0,0.0,200.0,0.0,0.0,395.0,0.0,595.0,36082,0,0
250000010949,71072,33,999,54,2,6,3,1,29,39578,1,5,2,1,1500.0,1850.0,0.0,0.0,467.0,0.0,2317.0,36082,0,0
250000010952,71072,33,124,52,2,8,5,1,35,61417,1,5,2,8,322143.4,800.0,0.0,2640.0,295.0,0.0,3735.0,36082,0,0
250000010953,71072,33,401,28,2,6,1,1,22,10430,1,5,2,1,5000.0,1250.0,0.0,0.0,407.0,0.0,1657.0,36082,0,0
250000010940,71072,33,303,35,4,8,1,1,35,71072,1,5,2,3,59000.0,89.7,0.0,0.0,250.0,0.0,429.4,36082,0,0
250000010927,71072,33,502,46,2,7,1,1,24,16225,1,5,2,0,0.0,375.4,0.0,0.0,300.0,0.0,624.7,36082,0,0
250000010960,71072,33,923,64,4,8,3,1,43,85944,1,5,2,2,50200.0,100.0,0.0,0.0,41.75,0.0,141.75,36082,0,0
250000010976,71072,33,131,56,2,8,5,1,33,60011,1,5,2,1,28700.0,150.0,0.0,0.0,295.0,0.0,445.0,36082,0,0
250000010972,71072,33,999,55,2,6,1,1,41,75914,1,5,2,1,14000.0,250.0,0.0,0.0,957.0,0.0,1207.0,36082,0,0
250000010973,71072,33,402,39,2,3,3,1,31,41734,1,5,2,1,100000.0,613.5,0.0,1360.0,1750.0,0.0,3699.2,36082,0,0
250000010974,71072,33,512,39,2,3,3,1,25,20516,1,5,2,0,0.0,300.0,0.0,0.0,607.0,0.0,907.0,36082,0,0
250000010969,71072,33,207,43,2,3,1,1,29,39454,1,5,2,1,0.01,600.0,0.0,0.0,295.0,0.0,895.0,36082,0,0
250000010984,71072,33,502,49,2,3,1,1,26,23310,1,5,2,0,0.0,300.0,0.0,0.0,347.0,0.0,647.0,36082,0,0
250000010985,71072,33,514,65,4,6,9,1,35,61255,1,5,2,2,17000.0,0.0,0.0,50.0,364.0,0.0,414.0,36082,0,0
250000010996,71072,33,999,48,2,8,3,1,31,42552,1,5,2,10,961800.01,0.0,0.0,0.0,295.0,0.0,295.0,36082,0,0
250000010997,71072,33,999,51,4,8,9,1,35,71072,1,5,2,0,0.0,150.0,0.0,0.0,152.5,0.0,302.5,36082,0,0
250000010998,71072,33,922,57,4,8,3,1,35,61255,1,5,2,1,50000.0,150.0,0.0,0.0,41.75,0.0,191.75,36082,0,0
250000010942,71072,33,162,29,2,8,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,36082,0,0
250000010948,71072,33,411,43,2,6,9,1,29,33359,1,5,2,1,1000.0,1380.0,0.0,0.0,2399.5,0.0,3755.1,36082,0,0
250000011004,71072,33,172,44,4,8,3,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,36082,0,0
250000008050,71072,15,170,38,2,7,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,1050.0,211931.86,0.0,349211.86,210909,2,0
250000008061,71072,15,536,40,2,6,3,1,35,71072,1,3,4,1,29500.0,0.0,0.0,0.0,8528.15,0.0,17056.3,210909,2,0
250000008052,71072,15,172,61,4,6,3,1,35,62499,1,3,4,3,5672.0,0.0,0.0,0.0,0.0,0.0,0.0,210909,2,0
250000007984,71072,15,169,30,2,3,1,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,15403.189999999999,0.0,15403.189999999999,210909,2,0
250000007985,71072,15,131,40,4,8,5,1,35,64777,1,3,4,2,7066.66,0.0,0.0,0.0,16085.689999999999,0.0,16085.689999999999,210909,2,0
250000007999,71072,15,922,51,4,6,3,1,29,35297,1,3,4,0,0.0,0.0,0.0,0.0,8528.15,0.0,8528.15,210909,2,0
250000008015,71072,15,131,53,4,8,3,1,35,71072,1,3,4,34,1625381.12,10000.0,0.0,360000.0,242531.86,0.0,363412.69000000006,210909,2,0
250000008017,71072,15,142,52,2,7,3,1,22,11916,1,3,4,1,34128.0,0.0,0.0,0.0,8203.15,0.0,8203.15,210909,2,0
250000007967,71072,15,144,51,4,8,1,1,35,71072,1,3,4,1,120000.0,0.0,0.0,0.0,31203.230000000003,0.0,26703.230000000003,210909,2,0
250000008043,71072,15,257,30,2,8,1,1,35,70718,1,3,4,2,61000.0,24874.95,0.0,10000.0,23353.230000000003,0.0,64554.18,210909,2,0
250000008058,71072,15,257,35,2,4,1,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,17965.69,0.0,17954.29,210909,2,0
250000008044,71072,15,233,50,2,8,3,1,35,71072,1,3,4,11,716838.4,30000.0,0.0,0.0,23453.230000000003,0.0,73022.53,210909,2,0
250000008036,71072,15,292,54,2,8,3,1,35,71072,1,3,4,1,22000.0,0.0,0.0,0.0,15965.69,0.0,15965.69,210909,2,0
250000007960,71072,15,257,39,4,8,3,1,35,71072,1,3,4,4,120000.0,20000.11,0.0,35000.0,342181.87,0.0,242581.87,210909,2,0
250000007969,71072,15,999,66,4,6,3,1,52,93734,1,3,4,0,0.0,0.0,0.0,0.0,8528.11,0.0,8528.11,210909,2,0
250000008035,71072,15,131,35,2,8,3,1,35,71072,1,3,4,11,3270471.08,20000.0,0.0,5000.0,23633.23,0.0,67866.72,210909,2,0
250000008045,71072,15,125,39,2,6,3,1,23,15296,1,3,4,2,355795.0,11190.0,0.0,0.0,9115.65,0.0,12745.65,210909,2,0
250000008062,71072,15,258,47,2,8,3,1,35,71072,1,3,4,3,587000.0,368.2,0.0,0.0,24388.08,0.0,24756.28,210909,2,0
250000007959,71072,15,394,39,2,6,3,1,35,71072,1,3,4,1,20000.0,0.0,0.0,0.0,30428.23,0.0,30422.08,210909,2,0
250000007982,71072,15,131,52,2,8,3,1,35,71072,1,3,4,9,595000.0,53839.32,0.0,0.0,8528.15,0.0,60020.94000000001,210909,2,0
250000008031,71072,15,131,59,2,8,9,1,35,64653,1,3,4,1,80000.0,730.0,0.0,0.0,8608.15,0.0,7068.15,210909,2,0
250000007968,71072,15,910,52,2,8,3,1,35,71072,1,3,4,1,18000.0,0.0,0.0,0.0,15985.69,0.0,31971.380000000005,210909,2,0
250000007976,71072,15,999,43,4,5,5,1,29,35971,1,3,4,0,0.0,0.0,0.0,0.0,17290.89,0.0,17290.89,210909,2,0
250000007987,71072,15,102,44,2,8,1,1,35,71072,1,3,4,4,186000.0,1350.0,0.0,500.0,15965.689999999999,0.0,18265.69,210909,2,0
250000007995,71072,15,257,32,2,8,1,1,35,71072,1,3,4,6,248877.34,344629.77999999997,0.0,90200.0,25528.23,0.0,336238.75000000006,210909,2,0
250000008012,71072,15,999,60,4,4,3,1,31,51373,1,3,4,0,0.0,0.0,0.0,0.0,8528.15,0.0,8528.15,210909,2,0
250000007980,71072,15,170,46,2,8,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,15965.69,0.0,15965.69,210909,2,0
250000007966,71072,15,265,27,2,8,1,1,35,71072,1,3,4,3,13700.0,0.0,0.0,0.0,25353.23,0.0,23358.33,210909,2,0
250000007972,71072,15,394,45,4,6,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210909,2,0
250000008038,71072,15,112,22,2,8,1,1,35,71072,1,3,4,7,36174.04,22.75,0.0,0.0,23353.15,0.0,25353.9,210909,2,0
250000008048,71072,15,170,43,2,8,3,1,35,71072,1,3,4,9,637262.0,2500.0,0.0,13215.0,23373.23,0.0,40832.86,210909,2,0
250000008055,71072,15,185,33,4,7,3,1,35,71072,1,3,4,0,0.0,1000.0,0.0,0.0,29540.730000000003,0.0,23875.06,210909,2,0
250000100074,71072,15,235,57,2,8,1,1,35,71072,1,3,4,11,138000.0,3000.0,0.0,0.0,8528.15,0.0,11128.15,210909,2,0
250000007998,71072,15,113,38,4,8,1,1,23,15270,1,3,4,4,221000.0,0.0,0.0,0.0,16340.69,0.0,16340.69,210909,2,0
250000007963,71072,15,233,38,2,8,7,1,35,64777,1,3,4,2,187000.0,2200.0,0.0,0.0,17594.440000000002,0.0,19794.440000000002,210909,2,0
250000007971,71072,15,232,45,2,8,3,1,35,71072,1,3,4,18,1481555.76,13955.77,0.0,12924.91,23353.230000000003,0.0,47544.69,210909,2,0
250000008006,71072,15,115,32,2,8,1,1,35,66257,1,3,4,7,115459.59999999999,0.0,0.0,0.0,47471.92,0.0,47471.92,210909,2,0
250000008020,71072,15,999,60,4,8,7,1,35,71072,1,3,4,1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,210909,2,0
250000008065,71072,15,142,26,2,8,1,1,35,71137,1,3,4,1,35000.0,8000.0,0.0,0.0,253681.86,0.0,241774.06,210909,2,0
250000008002,71072,15,595,57,2,4,3,1,35,71072,1,3,4,1,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,210909,2,0
250000007958,71072,15,999,57,2,6,3,1,27,28711,1,3,4,0,0.0,0.0,0.0,0.0,2120.0,0.0,2120.0,210909,2,0
250000007988,71072,15,111,44,2,8,1,1,35,62197,1,3,4,15,426826.1699999999,0.0,0.0,0.0,29243.19,0.0,29243.19,210909,2,0
250000007990,71072,15,164,33,2,8,3,1,35,71455,1,3,4,4,97166.38,5199.4,0.0,0.0,212156.86,0.0,217306.26,210909,2,0
250000008060,71072,15,125,28,2,7,1,1,35,71072,1,3,4,0,0.0,13.5,0.0,0.0,28768.58,0.0,28765.68,210909,2,0
250000008007,71072,15,215,56,2,8,9,1,35,71072,1,3,4,4,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,210909,2,0
250000008016,71072,15,402,76,2,6,9,1,27,28517,1,3,4,1,5000.0,0.0,0.0,0.0,8853.15,0.0,8853.15,210909,2,0
250000008014,71072,15,265,30,4,8,1,1,35,64351,1,3,4,0,0.0,0.0,0.0,0.0,15965.689999999999,0.0,15965.689999999999,210909,2,0
250000008005,71072,15,169,46,2,6,3,1,35,71072,1,3,4,6,45586.700000000004,0.0,0.0,0.0,15965.69,0.0,15965.69,210909,2,0
250000007962,71072,15,232,28,2,8,1,1,35,71072,1,3,4,2,48000.0,16000.0,0.0,0.0,26813.23,0.0,77639.44,210909,2,0
250000008030,71072,15,257,37,2,5,9,1,29,33596,1,3,4,1,160000.0,0.0,0.0,0.0,10528.15,0.0,8528.15,210909,2,0
250000008029,71072,15,171,49,2,8,3,1,35,71072,1,3,4,12,1810418.9799999997,1000.0,0.0,111180.0,250106.86,0.0,392035.47,210909,2,1
250000007992,71072,15,111,28,2,8,1,1,35,71072,1,3,4,5,412726.15,13260.46,0.0,33497.95,283723.87,0.0,371557.27999999997,210909,2,1
250000008046,71072,15,257,41,2,7,3,1,35,71072,1,3,4,44,4248354.47,287500.0,0.0,70000.0,547181.86,0.0,691817.2799999999,210909,2,1
250000008053,71072,15,111,48,2,8,9,1,35,71072,1,3,4,5,49256.1,3400.0,0.0,301169.56,0.0,0.0,331125.84,210909,2,1
250000008040,71072,36,921,44,2,6,7,1,35,63738,1,3,4,1,50000.0,2000.0,0.0,0.0,6350.38,0.0,8350.380000000001,14353,0,0
250000008009,71072,36,394,26,4,6,1,1,35,67890,1,3,4,2,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,14353,0,0
250000007964,71072,36,125,37,2,6,3,1,23,15652,1,3,4,3,230000.0,0.0,0.0,1260.0,10244.150000000001,0.0,11504.150000000001,14353,0,0
250000008033,71072,36,402,26,4,6,1,1,43,88013,1,3,4,1,5000.0,0.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000008054,71072,36,297,46,4,8,3,1,35,71072,1,3,4,1,43000.0,2870.0,0.0,0.0,6350.44,0.0,9217.329999999998,14353,0,0
250000007974,71072,36,532,41,2,4,3,1,35,71072,1,3,4,1,55000.0,0.0,0.0,1400.0,6350.38,0.0,7750.38,14353,0,0
250000008010,71072,36,243,41,4,6,3,1,35,71072,1,3,4,0,0.0,65.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000007961,71072,36,301,28,2,8,3,1,35,71072,1,3,4,4,68087.0,4150.0,0.0,0.0,6020.71,0.0,10170.71,14353,0,0
250000007989,71072,36,169,40,2,4,3,1,26,25798,1,3,4,1,100000.0,1470.0,0.0,0.0,10573.82,0.0,12840.82,14353,0,0
250000008018,71072,36,125,40,2,6,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000008041,71072,36,402,41,4,6,1,1,35,71072,1,3,4,2,80000.0,0.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000007993,71072,36,257,42,2,6,3,1,35,71072,1,3,4,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,14353,0,0
250000008056,71072,36,298,47,4,8,7,1,35,70513,1,3,4,5,391861.0,0.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000008032,71072,36,126,21,4,7,9,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,6350.38,0.0,6350.38,14353,0,0
250000008057,71072,20,999,33,4,6,9,1,35,71072,1,3,4,1,15000.0,0.0,0.0,0.0,11066.54,0.0,11066.54,127712,1,0
250000008004,71072,20,169,52,2,4,3,1,35,62995,1,3,4,2,13500.0,0.0,0.0,1200.0,7852.27,0.0,9752.27,127712,1,0
250000008049,71072,20,257,33,2,6,1,1,35,71072,1,3,4,2,215000.0,10.0,0.0,0.0,24519.41,0.0,21361.710000000003,127712,1,0
250000007970,71072,20,233,36,2,6,1,1,35,71072,1,3,4,1,19000.0,4821.42,0.0,0.0,5906.0,0.0,11055.42,127712,1,0
250000007997,71072,20,233,41,2,7,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127712,1,0
250000007996,71072,20,131,59,4,8,3,1,35,71072,1,3,4,0,0.0,1385.05,0.0,0.0,12566.55,0.0,13926.55,127712,1,0
250000008059,71072,20,999,38,4,8,3,1,35,63231,1,3,4,1,600000.0,50.0,0.0,3000.0,21735.48,0.0,32641.09,127712,1,0
250000008064,71072,20,158,19,2,8,1,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,11066.55,0.0,11066.55,127712,1,0
250000007965,71072,20,257,54,2,8,3,1,33,59250,1,3,4,4,210832.93,1249.85,0.0,0.0,10628.369999999999,0.0,11548.22,127712,1,0
250000007957,71072,20,999,64,4,4,3,1,35,64092,1,3,4,1,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,127712,1,0
250000008063,71072,20,131,26,4,8,3,1,35,71072,1,3,4,3,439000.0,0.0,0.0,0.0,9459.41,0.0,62897.509999999995,127712,1,0
250000007994,71072,20,257,29,2,7,3,1,35,71072,1,3,4,7,399683.7,6360.0,0.0,45000.0,959601.9199999999,0.0,506895.6399999999,127712,1,0
250000007956,71072,20,144,54,2,4,3,1,29,38458,1,3,4,1,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,127712,1,0
250000008026,71072,20,257,50,2,7,3,1,23,13897,1,3,4,1,12500.0,0.0,0.0,0.0,9459.41,0.0,9459.41,127712,1,0
250000008037,71072,20,257,30,2,5,1,1,35,71072,1,3,4,2,113000.0,0.0,0.0,0.0,16524.05,0.0,16524.05,127712,1,0
250000007991,71072,20,131,44,4,8,3,1,35,71072,1,3,4,3,116000.0,0.0,0.0,0.0,12852.69,0.0,12852.69,127712,1,0
250000008003,71072,20,169,59,2,4,3,1,35,65790,1,3,4,1,30000.0,0.0,0.0,0.0,13741.550000000001,0.0,13741.550000000001,127712,1,0
250000008024,71072,20,541,42,2,3,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127712,1,0
250000008023,71072,20,297,48,2,8,9,1,21,7234,1,3,4,0,0.0,0.0,0.0,200.0,11852.269999999999,0.0,8052.27,127712,1,0
250000007981,71072,20,922,53,4,7,1,1,25,19976,1,3,4,0,0.0,0.0,0.0,0.0,7852.27,0.0,7852.27,127712,1,0
250000007978,71072,20,101,51,2,8,3,1,35,68616,1,3,4,21,1073823.9500000002,9135.95,0.0,5320.0,11066.55,0.0,38455.899999999994,127712,1,0
250000008034,71072,20,125,58,2,8,3,1,35,71072,1,3,4,1,52050.2,0.0,0.0,0.0,9459.41,0.0,9459.41,127712,1,0
250000008039,71072,20,257,45,2,5,3,1,35,71072,1,3,4,6,622400.0,95724.67,0.0,50000.0,44549.94,0.0,188274.61000000002,127712,1,0
250000008047,71072,17,131,25,2,8,1,1,35,71072,1,3,4,0,0.0,4210.0,0.0,0.0,1500.0,0.0,15335.0,15937,0,0
250000008025,71072,17,266,43,2,8,3,1,35,71072,1,3,4,4,16222.76,0.0,0.0,0.0,1500.0,0.0,1500.0,15937,0,0
250000008008,71072,17,169,45,2,6,1,1,33,60011,1,3,4,2,40000.0,0.0,0.0,0.0,1500.0,0.0,1500.0,15937,0,0
250000008022,71072,17,169,58,4,4,1,1,43,84905,1,3,4,1,200000.0,0.0,0.0,0.0,1500.0,0.0,1500.0,15937,0,0
250000008000,71072,17,999,34,2,6,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15937,0,0
250000008011,71072,17,169,56,2,6,3,1,35,70092,1,3,4,0,0.0,220.0,0.0,1500.0,1725.0,0.0,3072.58,15937,0,0
250000008013,71072,17,257,29,2,3,3,1,35,71072,1,3,4,4,405772.2,13421.5,0.0,0.0,0.0,0.0,16567.5,15937,0,0
250000008028,71072,17,169,36,4,5,3,1,35,71072,1,3,4,0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,15937,0,0
250000008051,71072,17,169,41,2,4,1,1,41,78891,1,3,4,5,131188.8,0.0,0.0,0.0,1725.0,0.0,1725.0,15937,0,0
250000007973,71072,17,254,32,2,6,3,1,26,25976,1,3,4,1,5500.0,1120.0,0.0,0.0,1500.0,0.0,3260.1,15937,0,0
250000007983,71072,17,257,28,2,6,1,1,35,71072,1,3,4,0,0.0,960.0,0.0,0.0,1725.0,0.0,2685.0,15937,0,0
250000002339,71072,31,532,45,2,3,1,1,26,23078,1,2,2,1,7000.0,0.0,0.0,0.0,3503.4399999999996,0.0,3503.4399999999996,11159,0,0
250000002324,71072,31,169,57,2,4,3,1,23,13579,1,2,2,1,7047.28,1000.0,0.0,0.0,5171.849999999999,0.0,5299.849999999999,11159,0,0
250000002425,71072,31,266,37,4,8,1,1,35,71072,1,2,2,2,170000.0,900.0,0.0,0.0,4096.85,0.0,4886.85,11159,0,0
250000002420,71072,31,298,50,2,4,9,1,35,71072,1,2,2,2,26000.0,210.0,0.0,0.0,3618.03,0.0,3828.03,11159,0,0
250000002417,71072,31,111,55,2,8,3,1,35,71072,1,2,2,9,356420.6,28500.0,0.0,0.0,5215.24,0.0,38692.24,11159,0,0
250000002405,71072,31,126,30,4,8,3,1,41,79219,1,2,2,1,4700.0,0.0,0.0,0.0,5171.849999999999,0.0,5171.849999999999,11159,0,0
250000002402,71072,31,113,54,4,8,1,1,35,71455,1,2,2,0,0.0,520.0,0.0,0.0,4329.23,0.0,4845.389999999999,11159,0,0
250000002392,71072,31,999,52,2,8,9,1,21,7773,1,2,2,1,2000.0,52.2,0.0,0.0,3503.4399999999996,0.0,4123.44,11159,0,0
250000002384,71072,31,131,49,2,8,1,2,ZZ,-5,1,2,2,8,6102000.0,27300.0,0.0,0.0,3820.24,0.0,13490.24,11159,0,0
250000002332,71072,31,516,43,2,4,1,1,35,63770,1,2,2,0,0.0,0.0,0.0,0.0,2546.24,0.0,2546.24,11159,0,0
250000002329,71072,31,581,42,4,4,9,1,31,49336,1,2,2,0,0.0,0.0,0.0,0.0,5171.85,0.0,5171.85,11159,0,0
250000002372,71072,31,113,63,4,7,5,1,31,48771,1,2,2,2,278200.0,0.0,0.0,0.0,4213.85,0.0,4213.85,11159,0,0
250000002368,71072,31,114,29,4,8,1,1,35,71072,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11159,0,0
250000002346,71072,31,163,48,2,6,3,1,35,71072,1,2,2,0,0.0,0.0,0.0,0.0,4329.24,0.0,4329.24,11159,0,0
250000002342,71072,31,910,34,2,4,3,1,29,39934,1,2,2,3,132000.0,0.0,0.0,0.0,3433.44,0.0,3433.44,11159,0,0
250000002341,71072,31,131,30,2,8,1,1,35,71072,1,2,2,3,6100.0,750.0,0.0,0.0,0.0,0.0,700.0,11159,0,0
250000002350,71072,31,215,56,2,8,3,1,35,67717,1,2,2,4,39225.62,500.0,0.0,0.0,3977.62,0.0,4453.62,11159,0,0
250000002325,71072,31,124,40,2,8,3,1,35,69779,1,2,2,0,0.0,1268.75,0.0,0.0,4970.44,0.0,6507.4400000000005,11159,0,0
250000002391,71072,31,292,38,2,6,7,1,35,71072,1,2,2,4,17602.78,380.0,0.0,2445.7,5214.700000000001,0.0,8269.03,11159,0,0
250000002404,71072,31,999,28,4,8,1,1,35,71072,1,2,2,0,0.0,150.0,0.0,300.0,5329.23,0.0,7184.59,11159,0,0
250000002353,71072,31,144,58,4,8,3,1,35,71072,1,2,2,0,0.0,520.0,0.0,0.0,4970.43,0.0,4970.43,11159,0,0
250000101778,71072,31,537,32,2,4,3,1,41,74837,1,2,2,0,0.0,1135.0,0.0,0.0,2862.24,0.0,3992.24,11159,0,0
250000002413,71072,31,297,56,4,3,3,1,35,71072,1,2,2,2,145000.0,0.0,0.0,0.0,0.0,0.0,2498.6499999999996,11159,0,0
250000002375,71072,31,266,55,4,8,1,1,35,68853,1,2,2,0,0.0,0.0,0.0,0.0,4215.24,0.0,4241.24,11159,0,0
250000002416,71072,31,266,40,4,8,1,1,35,71072,1,2,2,3,143000.0,330.0,0.0,0.0,4855.05,0.0,5185.05,11159,0,0
250000002407,71072,31,142,42,2,8,3,2,ZZ,-5,1,2,2,1,125000.0,4400.0,0.0,68000.0,3977.62,0.0,48761.619999999995,11159,0,0
250000002415,71072,31,403,49,4,7,9,1,35,71072,1,2,2,1,350000.0,0.0,0.0,0.0,4099.85,0.0,4104.85,11159,0,0
250000002410,71072,31,156,49,2,5,1,1,35,71072,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11159,0,0
250000002394,71072,31,241,55,2,3,3,1,35,71072,1,2,2,2,36000.0,0.0,0.0,0.0,3652.64,0.0,3652.64,11159,0,0
250000002378,71072,31,162,45,2,8,3,1,35,66435,1,2,2,2,44000.0,0.2,0.0,0.0,5329.23,0.0,10811.830000000002,11159,0,0
250000002321,71072,31,257,46,2,6,3,1,35,67032,1,2,2,1,15000.0,0.0,0.0,0.0,6287.049999999999,0.0,6287.049999999999,11159,0,0
250000002411,71072,31,999,35,4,6,3,1,35,71072,1,2,2,0,0.0,0.0,0.0,0.0,4213.85,0.0,4213.85,11159,0,0
250000002409,71072,31,537,27,2,5,1,1,29,36315,1,2,2,0,0.0,0.0,0.0,0.0,3503.44,0.0,3503.44,11159,0,0
250000002401,71072,31,593,46,2,6,3,1,35,71072,1,2,2,3,70000.0,120.0,0.0,0.0,5935.44,0.0,22229.079999999998,11159,0,0
250000002400,71072,31,257,36,2,6,3,1,35,71072,1,2,2,8,298085.06000000006,1064.0,0.0,6880.0,5935.44,0.0,15475.439999999999,11159,0,0
250000002396,71072,31,223,58,2,4,3,1,35,71072,1,2,2,3,575000.0,0.0,0.0,0.0,3503.4399999999996,0.0,3503.4399999999996,11159,0,0
250000002382,71072,31,923,59,2,8,3,1,35,71099,1,2,2,0,0.0,0.0,0.0,0.0,3820.72,0.0,3820.72,11159,0,0
250000002362,71072,31,235,56,2,8,3,1,35,70718,1,2,2,1,40000.0,0.0,0.0,0.0,1474.2399999999998,0.0,1474.2399999999998,11159,0,0
250000002361,71072,31,292,44,2,5,9,1,23,15270,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11159,0,0
250000002418,71072,31,298,43,2,7,3,1,35,71072,1,2,2,0,0.0,630.0,0.0,0.0,2862.24,0.0,3492.24,11159,0,0
250000002367,71072,31,265,48,4,8,3,1,35,71072,1,2,2,7,236877.9,700.0,0.0,0.0,4970.44,0.0,5650.44,11159,0,0
250000002427,71072,31,303,42,2,4,3,1,27,28258,1,2,2,0,0.0,4300.0,0.0,0.0,2862.24,0.0,3382.5899999999997,11159,0,0
250000002373,71072,31,292,46,4,8,1,1,29,37737,1,2,2,2,140000.0,0.0,0.0,3581.05,1274.0,0.0,4855.05,11159,0,0
250000002358,71072,31,257,55,2,8,3,1,31,47856,1,2,2,0,0.0,0.0,0.0,200.0,3513.4399999999996,0.0,3713.4399999999996,11159,0,0
250000002323,71072,31,266,41,2,8,3,1,35,71072,1,2,2,1,887.51,1300.0,0.0,0.0,2977.62,0.0,11221.029999999999,11159,0,0
250000100028,71072,31,536,57,2,6,3,1,24,16390,1,2,2,5,243391.19,0.0,0.0,0.0,2548.24,0.0,2548.24,11159,0,0
250000002340,71072,31,266,46,2,8,3,1,35,71072,1,2,2,0,0.0,430.9,0.0,0.0,4970.43,0.0,5338.23,11159,0,0
250000002363,71072,31,172,29,2,8,1,1,29,37478,1,2,2,1,21500.0,550.0,0.0,0.0,4099.85,0.0,4645.85,11159,0,0
250000002374,71072,31,132,51,4,8,3,1,35,71072,1,2,2,9,252797.34,324.0,0.0,300.0,5287.23,0.0,5887.24,11159,0,0
250000002380,71072,31,921,50,2,6,3,1,31,44172,1,2,2,0,0.0,0.0,0.0,0.0,3303.4399999999996,0.0,3303.4399999999996,11159,0,0
250000002381,71072,31,257,44,2,7,3,1,35,71072,1,2,2,1,8000.0,0.0,0.0,0.0,8151.64,0.0,8151.64,11159,0,0
250000002388,71072,31,125,46,2,8,3,1,35,71072,1,2,2,4,34974.36,3000.0,0.0,2769.0,7239.639999999999,0.0,19607.649999999998,11159,0,0
250000002347,71072,31,303,27,2,8,1,1,35,71072,1,2,2,4,103005.1,0.0,0.0,330.0,5287.2300000000005,0.0,5617.2300000000005,11159,0,0
250000002352,71072,31,512,44,4,4,3,1,26,25038,1,2,2,0,0.0,300.0,0.0,0.0,5287.239999999999,0.0,5567.219999999999,11159,0,0
